,dz,overlap,types,nx,ny,status
QVhzvV0rRJTDyCjhVrsU,0.1,False,rectangle-polygon-circle,112.0,112.0,train
XmAUwxwmOLoRQmIoeIqc,0.1,False,circle,112.0,112.0,test
nWgwazWmnPpa6HylNlpa,0.1,False,circle-polygon-rectangle,112.0,112.0,test
jFz4N59XnBKYWjcSIvxQ,0.1,False,polygon-shoe-ellipse,112.0,112.0,val
0d542BofZNu4NOU3gnaJ,0.1,False,shoe,112.0,112.0,val
fw6tnBVALQY6Ll83BUuD,0.1,False,ring,112.0,112.0,train
9Le1dBTGIGxnQ8PuKpD6,0.1,False,ring-polygon,112.0,112.0,train
PJF6WFE0cDnpUsiCIyGF,0.1,False,circle-circle,112.0,112.0,test
23LUJCgibob7dgKEPVAQ,0.1,False,square-rectangle-circle,112.0,112.0,train
nZCiYTwfwtsk2liXUT7E,0.1,False,shoe,112.0,112.0,train
beDQtyBmtwCHX3t8aW4z,0.1,False,square-polygon-circle-circle,112.0,112.0,train
IqJMZbvoi3TrtSpJGrOj,0.1,False,square-shoe,112.0,112.0,test
mBeoEaAbyLVtJzEOtOVh,0.1,False,rectangle-square-shoe,112.0,112.0,train
w6kRV6jSI6omjPVwKEUR,0.1,False,polygon,112.0,112.0,train
zHbDZk7iXhMakYsfLgfO,0.1,False,ring-polygon-polygon,112.0,112.0,train
d5dyhJKk0Tt5PRCOsnSo,0.1,False,square-ring,112.0,112.0,test
D5E8ee7xbX0ZTRrXuUOa,0.1,False,rectangle-square-circle-ring,112.0,112.0,test
9E897WHgYC7NhVG973gx,0.1,False,ring-ring,112.0,112.0,train
pgYwGC5pOqkBIAJeVYG7,0.1,False,shoe-ring,112.0,112.0,val
ApOn7E8Wzm0qVsFrgXcG,0.1,False,polygon-ellipse-polygon-circle,112.0,112.0,test
zFvzQrcI93b0PHjg4bCN,0.1,False,circle-rectangle-polygon,112.0,112.0,train
VurcDAILjXmZrgERIsCh,0.1,False,ellipse-rectangle-square-shoe,112.0,112.0,train
N3F7EfHFpM9OsOjoPJAy,0.1,False,ellipse-ellipse-ellipse-square,112.0,112.0,val
3YFs6MCIXZX4JenZI4js,0.1,False,shoe-ellipse-rectangle,112.0,112.0,train
234xLNWiUjePwFsLyqIq,0.1,False,circle,112.0,112.0,train
GbGn7zAJ0nmbfgGarOBT,0.1,False,shoe,112.0,112.0,test
wKdkwgOhRLmA2xnuxROr,0.1,False,square,112.0,112.0,train
ibsfSWevECOl5vhl87AX,0.1,False,circle-ellipse-square,112.0,112.0,train
YwspNPKkdXxM16NPk8Sk,0.1,False,rectangle-square-square,112.0,112.0,train
ytVGmljdzgI6NFS7UkYy,0.1,False,ellipse-square-shoe-ring,112.0,112.0,train
RvZR32KN3od12rMIt6DM,0.1,False,shoe-rectangle-shoe,112.0,112.0,train
JwcTGSKes8bzAXj09ctV,0.1,False,square,112.0,112.0,val
u2j75cF6RFgLrQyXwZsS,0.1,False,circle-ellipse,112.0,112.0,train
WwBMtI22MSqdJiQyftQQ,0.1,False,circle,112.0,112.0,val
0gZxCcdO3OyfQQuQvQHu,0.1,False,circle-ring-square-ellipse,112.0,112.0,train
kWudHRkG335PZKlfC90a,0.1,False,polygon-polygon-rectangle-polygon,112.0,112.0,train
2XZ55oeb5zGQA3EyMQIk,0.1,False,ring-square-shoe-shoe,112.0,112.0,train
NYp8EwfDnZYOVPQkskUe,0.1,False,shoe-shoe,112.0,112.0,train
WQMG5ckCfs4lUvh88Vst,0.1,False,polygon-square-circle,112.0,112.0,train
4jMrkkHrv9xbp6ARPbcu,0.1,False,square-rectangle-square-ring,112.0,112.0,train
qijXRhsURyBavtighx3U,0.1,False,polygon-shoe,112.0,112.0,train
62QiQycSsZfoKQQswVTv,0.1,False,shoe,112.0,112.0,train
4GNIzkrzKFge7BwhgULk,0.1,False,polygon-circle-circle-square,112.0,112.0,train
Qsb61UyjlKhTHpk5DMoD,0.1,False,ring-rectangle,112.0,112.0,train
Vwk2EWvQbA8WCl3Tof7c,0.1,False,ellipse-ring,112.0,112.0,train
ur3KgIfyNccPbRA9tUSm,0.1,False,rectangle-rectangle-ring-circle,112.0,112.0,train
bcTbQ6wKhRsXXZqWbsXg,0.1,False,square-square-square,112.0,112.0,test
aAwvbpMuClOKEfWOYksp,0.1,False,circle-shoe-ring-shoe,112.0,112.0,train
PGz9x0rJM2XAnRzUm8jX,0.1,False,square-shoe,112.0,112.0,val
GpyARETrTDG3snb70XKR,0.1,False,ring-rectangle-ellipse,112.0,112.0,train
615LzFrzvdWnlkF5Pf0o,0.1,False,polygon,112.0,112.0,train
ipJQnzLwABBOpcqFHqT0,0.1,False,polygon-rectangle-rectangle,112.0,112.0,train
YvSzkuBSHWZYruWWxjP3,0.1,False,circle-ring,112.0,112.0,train
457BvTRArEvdkYQtlpX3,0.1,False,ring-rectangle-ellipse,112.0,112.0,train
bhrw0NCRKUx2yfUN9aEX,0.1,False,shoe,112.0,112.0,train
MstlRuarDV5PAQytHw8x,0.1,False,ellipse-circle-polygon-ring,112.0,112.0,train
jS9OgZxFH4fD5Rgm9Dak,0.1,False,polygon-ellipse-shoe-square,112.0,112.0,train
Z4tEo0KhuRLIj8d04fcb,0.1,False,rectangle-shoe,112.0,112.0,val
vyeD1iW3KyFFYtekdrGV,0.1,False,ellipse-ellipse,112.0,112.0,train
3GnGteLNfrcmzrYZUX4h,0.1,False,rectangle-ellipse-rectangle,112.0,112.0,val
9lcwbZNNDkxUhcFdWJKB,0.1,False,rectangle-circle,112.0,112.0,train
nQvFaDYeHptlkXG44ern,0.1,False,ellipse-rectangle-rectangle-square,112.0,112.0,train
c0TfDt4p8B5QS1U2WuuG,0.1,False,shoe-polygon-polygon,112.0,112.0,train
V09xVsbfIQHdoxAQsrQD,0.1,False,ellipse-rectangle-ring,112.0,112.0,val
XSNzS3WjYf0UcD8onhD2,0.1,False,shoe-ellipse-circle-ring,112.0,112.0,test
0CShoWx95WZzGIEZ70hR,0.1,False,rectangle-ring-square,112.0,112.0,val
cFErxhgWVymoHJeaAlAr,0.1,False,shoe,112.0,112.0,val
gGEwcu5fmWV6DvV37DYR,0.1,False,square-polygon-polygon-square,112.0,112.0,train
bLOX7eouE4iVeoWz3hql,0.1,False,ellipse-square-circle,112.0,112.0,train
f79b8yDG7W4bu127C9ZI,0.1,False,square-polygon,112.0,112.0,val
jhHGpEj5SpALXFZirL4w,0.1,False,polygon-rectangle,112.0,112.0,train
XzjrMEQKPZQmNE93iGnT,0.1,False,ring-shoe-square,112.0,112.0,train
ZBOFoU8ActeFECA6Yjpr,0.1,False,ellipse,112.0,112.0,train
VdNbBBDD2vzscrGoRdU6,0.1,False,circle,112.0,112.0,train
M3xOzpThZGrFl2B91rSg,0.1,False,circle-ring-square,112.0,112.0,test
utHhGgUd9Y1Q4Z1pYUZ5,0.1,False,ring,112.0,112.0,train
j9FdpPjTe8vvug3qQZrH,0.1,False,shoe-ring,112.0,112.0,train
4jeQKONapt2HrPUzObuT,0.1,False,shoe-circle,112.0,112.0,train
1IfvYXRSSCwre3UNfHrE,0.1,False,circle-circle-polygon,112.0,112.0,train
HbHj1gMvVF9IY2mYuton,0.1,False,rectangle,112.0,112.0,val
frGteefsVKBvBKliY8xA,0.1,False,square-square-rectangle-ellipse,112.0,112.0,train
V1dYrmQUD6k72bxlweMo,0.1,False,shoe-square,112.0,112.0,train
08LFW1grg39ecDVfS5EC,0.1,False,rectangle,112.0,112.0,val
hJczGTkPtC7nmOWHRdrS,0.1,False,rectangle-circle,112.0,112.0,train
WfZW01JdeBHL00004YJ6,0.1,False,square-rectangle-polygon-shoe,112.0,112.0,val
ETfgagmJWVs8TfUXyr9Q,0.1,False,square-ellipse-square,112.0,112.0,train
axnzgCETNFKSunqguXlh,0.1,False,polygon-rectangle,112.0,112.0,test
j9RU4dVM8cJK5mxtuE8M,0.1,False,polygon,112.0,112.0,train
x2RBIW81jf2bvRRuDYzE,0.1,False,rectangle-polygon-polygon,112.0,112.0,train
ADOWeaFVR7ALLbvu0Qgp,0.1,False,polygon,112.0,112.0,train
Tzgb58gaRSyQ9IKjSZql,0.1,False,rectangle-ring-square-polygon,112.0,112.0,train
Ca33BFvb2sLu88SF7hAA,0.1,False,square-ring-ring-ellipse,112.0,112.0,test
ny1g1EtWw5qtahBSUvAe,0.1,False,ellipse-ellipse-square-shoe,112.0,112.0,train
DkncJDiVM19DX6eP6LAQ,0.1,False,rectangle-ring,112.0,112.0,train
niP6En53e2cGNqh2CscG,0.1,False,square-shoe-rectangle,112.0,112.0,val
5Xa79WvnZPgg5leMAigt,0.1,False,shoe-ellipse,112.0,112.0,val
fq6ZR6fueZK9hYE1AqUs,0.1,False,circle-circle-ring-polygon,112.0,112.0,test
YyvKh6XNW0fIGGjxswCC,0.1,False,square-rectangle-circle-rectangle,112.0,112.0,train
LL6mN3qhzbTWjPTr0jZL,0.1,False,polygon,112.0,112.0,train
03EZghVYg926BoglJ4ji,0.1,False,polygon,112.0,112.0,train
fhBqx6MnhIj3Z6ICKRdR,0.1,False,rectangle-ellipse,112.0,112.0,test
d8NHzt3gMJ0q963cvOzU,0.1,False,polygon-circle-ellipse,112.0,112.0,train
2QbLpNsbAE0SnsbTVRmk,0.1,False,polygon,112.0,112.0,train
h61g25QIb0apdG7TZRJO,0.1,False,square-shoe-circle-ellipse,112.0,112.0,train
XMi4vRHH6rmDjGsR6aqj,0.1,False,square,112.0,112.0,train
0wiBLvfT2TD6WAidKMX3,0.1,False,ellipse-square-shoe-ellipse,112.0,112.0,train
5ziwkHtbyqa714zIBsCg,0.1,False,rectangle-ellipse,112.0,112.0,test
qXdL2KhLcK66zTvzKsoO,0.1,False,ellipse,112.0,112.0,train
l2YPGX8MlyMrHpHC9s1o,0.1,False,shoe-square,112.0,112.0,test
rPYpCAgR64RZp3e3Gq1I,0.1,False,polygon-circle-square,112.0,112.0,val
WMmU8qz77biGeQYFQHfb,0.1,False,shoe-ellipse-circle-ellipse,112.0,112.0,train
EbCvL0rsrkc4Ohrbn6Xe,0.1,False,rectangle-circle,112.0,112.0,train
OfGkR5bPV8JcKOc0oRKR,0.1,False,ellipse-circle-ring,112.0,112.0,train
xjhVb179HOx5LEHpfQZc,0.1,False,ring-circle-shoe,112.0,112.0,train
gQDATc49CDLZIbCZgQgU,0.1,False,polygon,112.0,112.0,train
aC9buf0inscofBlXHCuu,0.1,False,polygon-ring,112.0,112.0,train
3kcUaffe6x80KYnXJH6v,0.1,False,rectangle-rectangle-shoe-polygon,112.0,112.0,train
8uwzDou1UN6eMtV2jOu8,0.1,False,square-circle-ellipse,112.0,112.0,train
F115yQ2ka9sV3ZT2JBch,0.1,False,ellipse-polygon-ellipse-ellipse,112.0,112.0,train
YkBVUzFAtCEMOUma30JD,0.1,False,ellipse-polygon-shoe,112.0,112.0,train
QY66H58VTnUSa1xSihNz,0.1,False,circle-circle,112.0,112.0,train
53jft9W0GxlZRgz02XU1,0.1,False,square-polygon,112.0,112.0,train
QAxWvYNqGXBtWpNo75bo,0.1,False,square,112.0,112.0,train
2gbvYlnWwtwAeSfjQgCS,0.1,False,ellipse-square-square-ring,112.0,112.0,train
Zcl3qlmwsTnPbRrwZCOT,0.1,False,polygon-rectangle-square-ellipse,112.0,112.0,val
vBd0uWYRUZyvkWv7wpX6,0.1,False,rectangle-square,112.0,112.0,train
oKP1ctUSmUlL7oen6QoA,0.1,False,shoe,112.0,112.0,train
X5WlMuKcWzXN2zIqISen,0.1,False,square,112.0,112.0,val
j4TkSuYrWCF2PTMmYTlP,0.1,False,square-circle,112.0,112.0,train
YnbGfZRESywbHew3fVa8,0.1,False,circle-polygon,112.0,112.0,val
WOLfhBImCiyMMnUWFBLc,0.1,False,polygon,112.0,112.0,train
7OyaHFiM2ubu8jkszf1J,0.1,False,ring-ellipse-square,112.0,112.0,train
dvztHVdBd1IiKhUzVfZB,0.1,False,ellipse,112.0,112.0,val
SaQYVTbYSpdDJNnKLDfa,0.1,False,circle-circle,112.0,112.0,val
sO0mTgfdqjo7Jbz54wue,0.1,False,rectangle-ellipse-ring-rectangle,112.0,112.0,train
aUhefeMTMBY8OO1C2V6E,0.1,False,circle,112.0,112.0,train
6fIIhtPlIL7YUfYbJJDp,0.1,False,ellipse-circle-square,112.0,112.0,train
RhKYA3tPy7tRFOI4ORa5,0.1,False,polygon-shoe-circle-square,112.0,112.0,train
RktztDceNz2i9n3c2CsM,0.1,False,rectangle-square,112.0,112.0,train
v7mPXzvUmaTXJ1w0thpx,0.1,False,square-ellipse,112.0,112.0,train
QhZwZEGAyww3x9HzGy9l,0.1,False,ellipse-rectangle-ring,112.0,112.0,train
eqsctymujiCZw919vPkT,0.1,False,square-ellipse,112.0,112.0,train
dLpqRlG4lW6TS8HThk3B,0.1,False,ring-ring,112.0,112.0,test
Tr0XmeVZBJSvbRUQWdhG,0.1,False,shoe,112.0,112.0,train
5tw61kVycjVsYoP4GvTK,0.1,False,square-polygon-polygon-square,112.0,112.0,test
WE0AjsoC222EFpGKba6i,0.1,False,polygon-polygon,112.0,112.0,val
r5lDRSCYHByJkc2eciHZ,0.1,False,polygon-circle-ellipse-rectangle,112.0,112.0,train
yarwdnNtsSNPDs3X5FZq,0.1,False,circle,112.0,112.0,train
t6d7UqRjTivs46DX8Myz,0.1,False,square-square-square-ellipse,112.0,112.0,train
zEO1oXkDziydSyuSLEUT,0.1,False,polygon-shoe,112.0,112.0,val
uLJRfof6cQtplmaBIN4D,0.1,False,ellipse-ellipse,112.0,112.0,train
sydEHZil0jEChtQbDUwz,0.1,False,circle-circle,112.0,112.0,val
F2OTWMGHKZgOIUpYaFgX,0.1,False,shoe-polygon-square-square,112.0,112.0,train
AosnVMODFGwPZHLJLZj6,0.1,False,ring-rectangle-polygon-rectangle,112.0,112.0,train
c36LODMSu3Vj1olE8y1L,0.1,False,square-ring-circle-ring,112.0,112.0,train
hxgm3EVCKNdWPZ6wa7EE,0.1,False,ellipse-ellipse-ring,112.0,112.0,test
5cINJCZ2w185jEfXaeO0,0.1,False,polygon,112.0,112.0,train
Pbh81uN8ilTtltc5eXqP,0.1,False,rectangle-rectangle-rectangle,112.0,112.0,train
FlikEo3Z9htgsN7551pT,0.1,False,polygon-shoe-ring,112.0,112.0,val
rsgzKSjOMSq6CBXR0KLK,0.1,False,polygon-ellipse,112.0,112.0,val
r9lBaP6Ja3KXOqn6krn7,0.1,False,ellipse,112.0,112.0,train
zYlwv0d0Bheh91LxOUCp,0.1,False,circle-circle-shoe-polygon,112.0,112.0,test
q00rumInYbosG37P5Weh,0.1,False,rectangle-polygon-rectangle,112.0,112.0,test
lV3injxNUP7d9oZ4k6yN,0.1,False,polygon-circle,112.0,112.0,train
esWgbCA0TMJhZFi2yAjE,0.1,False,ellipse,112.0,112.0,test
SxGBDbaXIW9ffnuI0Ts2,0.1,False,rectangle-circle-rectangle-rectangle,112.0,112.0,train
YYTsSBhkyiuK0T7kKCVj,0.1,False,circle-polygon-square,112.0,112.0,train
mj9Z8xk7SxBr2F2jx3mc,0.1,False,shoe-ellipse-rectangle,112.0,112.0,train
v1vbu8AsSK8vLAbarVEk,0.1,False,rectangle-square-ring-square,112.0,112.0,train
xacUmM7zXXLitiqyqiDQ,0.1,False,shoe,112.0,112.0,train
juZ6IN7gDO52v20vQfMV,0.1,False,shoe,112.0,112.0,train
ZW3EqdR2wviAuyfK3vJQ,0.1,False,circle-square-circle,112.0,112.0,train
aO1GF4V7BFL0pRyfESkj,0.1,False,polygon-circle-ring-ellipse,112.0,112.0,train
Ax8UcTCtg72tD5HsGHaQ,0.1,False,square-shoe,112.0,112.0,train
L3FSRlA7V8HNW7C0bROK,0.1,False,shoe-ring,112.0,112.0,train
vlhDYGAirNkObaz7lM8e,0.1,False,rectangle-square,112.0,112.0,train
MNFqYVhK1rYS8GNYzgg5,0.1,False,square-circle-square,112.0,112.0,test
Ci7jo3KgMMD7F8a85W8v,0.1,False,shoe-circle-circle-circle,112.0,112.0,val
jOECNx6uzkVlyNxyOBPU,0.1,False,circle-ring,112.0,112.0,train
Is2hmyfWZfgL5v32NqKo,0.1,False,circle-square-polygon-ellipse,112.0,112.0,train
1aJYSNG84U6edzjxs9fE,0.1,False,square-square-ring,112.0,112.0,train
QezcUMg1n9jL4Qfj2YxC,0.1,False,square-square-ring,112.0,112.0,test
PMYc1SpfukPK7eJPwCp0,0.1,False,rectangle-ring-circle,112.0,112.0,test
ke6Y5jBZIV0gCkcViHop,0.1,False,square-polygon-polygon-circle,112.0,112.0,train
9ORX7wR1zu28C74cwYuc,0.1,False,ellipse-rectangle-ellipse-square,112.0,112.0,train
b94jKeJ6cciaEuTkPBAt,0.1,False,shoe-rectangle-ring,112.0,112.0,train
1jiueTgocrwneUqlk40j,0.1,False,ellipse-polygon-ellipse-polygon,112.0,112.0,train
YEelVqjYmJtZt8HDpryv,0.1,False,shoe,112.0,112.0,train
oFvabt8Aki0Yz3d27scL,0.1,False,ring-rectangle,112.0,112.0,train
iQDTZUAksR2YLUEHbb3s,0.1,False,square,112.0,112.0,train
Dsj0VhOvjZZaLdjN57XW,0.1,False,rectangle-rectangle-circle-circle,112.0,112.0,test
SYwscH0VzdHYkFE9hJWa,0.1,False,ring-ring,112.0,112.0,train
xyppQgWUK8RsyqIPyaWW,0.1,False,rectangle-rectangle-circle-rectangle,112.0,112.0,train
UobNgnnW2rSHO9vO5fI0,0.1,False,square-ring-circle,112.0,112.0,train
j2lD4tcMsDSnWVxt7vWz,0.1,False,square,112.0,112.0,test
m8xmFl9YF7hh1ITSkGZn,0.1,False,circle-ellipse-square-square,112.0,112.0,train
tOxxdfKsvjJIzHr2iQHf,0.1,False,ellipse-shoe,112.0,112.0,train
1aLpkrIlKoEhUbnDxeBL,0.1,False,rectangle-shoe,112.0,112.0,train
OiszOQsFPczTqStt8P1F,0.1,False,rectangle-polygon-shoe,112.0,112.0,val
9vnbwNYbLeLb3su8pqvh,0.1,False,ellipse-square-polygon-ellipse,112.0,112.0,train
GijH4hQPQ6lEWgV4OphX,0.1,False,square-ellipse,112.0,112.0,train
UQKRwMZlu3QIvsAtrm4v,0.1,False,polygon-circle,112.0,112.0,train
9CHnlY1s5KVlwFmOGZGC,0.1,False,polygon-ellipse-polygon-ring,112.0,112.0,train
EMBTducAdO4vc8y1zlmr,0.1,False,circle-circle-rectangle,112.0,112.0,val
6dL7QdwSO0wwalM0bs3V,0.1,False,polygon,112.0,112.0,train
GX1ubAHFJMH44mUDP0Ce,0.1,False,ellipse-shoe-rectangle,112.0,112.0,val
SpFShcqWRlY7KqD8fvBI,0.1,False,ring-rectangle,112.0,112.0,val
VivC5PxDr24DcP6RK8K6,0.1,False,circle-shoe-circle-shoe,112.0,112.0,train
daM2F7aMMSnE4r0ggHQz,0.1,False,circle,112.0,112.0,val
HwrCXXgDfDN1TeYGXDkQ,0.1,False,polygon-ring-ellipse,112.0,112.0,train
2cFXxDiPkIPn7XJ7egO4,0.1,False,circle-ring-polygon-ellipse,112.0,112.0,test
24or83nhlPWR3seG3ARB,0.1,False,circle-polygon-polygon,112.0,112.0,train
sukwAELOEn1Aa2GF6N7T,0.1,False,rectangle-ellipse-ring-shoe,112.0,112.0,train
7sVUIW2Uewk69Dst43Oa,0.1,False,ring-ring-shoe,112.0,112.0,train
Z41NY24FlrpW6zoUvdTT,0.1,False,ellipse-shoe,112.0,112.0,test
nbL4e0Gupjk4GoXnkXtX,0.1,False,ring-ring-ring,112.0,112.0,test
TaeG257FXz733JGX3fKZ,0.1,False,circle-polygon-polygon,112.0,112.0,train
AfQz66wRpn3s6vMkGeMj,0.1,False,square,112.0,112.0,train
dp6240jFJaHspK1y7XS3,0.1,False,polygon-shoe-square-polygon,112.0,112.0,train
fKFYeDXYv6kZyfAAkOOc,0.1,False,circle-rectangle,112.0,112.0,train
DwmbWztfO2GeuhHONKgC,0.1,False,ellipse-rectangle,112.0,112.0,train
OXg4gsiUMYkoZ8wURnGB,0.1,False,circle-ellipse-ellipse,112.0,112.0,train
CR2NxMHkIpxGjc87Sb4t,0.1,False,square-polygon-ring,112.0,112.0,train
fsp0fLAyROfzYoFqTfYn,0.1,False,rectangle-ring,112.0,112.0,train
KPZhQuolD0WmFEPzMyIw,0.1,False,polygon-ellipse,112.0,112.0,train
LpUEKJyCYk5Is8hKwIv2,0.1,False,shoe-shoe-circle-ellipse,112.0,112.0,val
x1wb8yPvEN5eUGEnwRZ7,0.1,False,polygon,112.0,112.0,train
MoibqHCd1KlLQRRnn8np,0.1,False,circle,112.0,112.0,train
tby8oAItj34S5Bh2vxux,0.1,False,square-shoe,112.0,112.0,test
6tX2j6vnog63gXx855WO,0.1,False,circle-ellipse-rectangle-shoe,112.0,112.0,train
wDDkdZzd3U2VEdkulZ0f,0.1,False,polygon-polygon-ring-polygon,112.0,112.0,test
Wi3R77ls1JQnMBwvY1yP,0.1,False,shoe-rectangle,112.0,112.0,val
12jHvMZSg7XQigJ2gYkN,0.1,False,shoe,112.0,112.0,train
lxWla6Nz2HtPFKLCEK5T,0.1,False,polygon-rectangle-square-ellipse,112.0,112.0,test
V0uw651ONVjbS6h4kxwy,0.1,False,rectangle-shoe-ring-square,112.0,112.0,train
blEgypKVxAGIXX3NM4U0,0.1,False,circle-polygon-square,112.0,112.0,train
JjtWtUwHcKzyfggLI5sc,0.1,False,polygon-ring-polygon,112.0,112.0,train
cHtzIxixeFR8S6VGsNFG,0.1,False,ellipse-circle-polygon,112.0,112.0,val
ZIgE7UqjFmZxD44uM7WV,0.1,False,ring,112.0,112.0,train
LGhYD2wUXU9o1uIBgkHo,0.1,False,ellipse,112.0,112.0,train
PJKuAIcDXYYLgVP9OlpX,0.1,False,ring,112.0,112.0,train
mMhUav6j8YyMHsmCTFIX,0.1,False,ring-square-circle,112.0,112.0,train
6lMmlDsYCdGG3UqUZsVU,0.1,False,shoe-polygon-circle,112.0,112.0,val
39M2HCBgLLO4hwHLRhsC,0.1,False,circle-polygon,112.0,112.0,train
T0OtzmLWYnFvkP4GLxSQ,0.1,False,square,112.0,112.0,test
CM0SSTbLUi2YP8umuGkO,0.1,False,rectangle-ellipse-shoe-polygon,112.0,112.0,train
YQpF2fJJ4zzrrQ9MUNOG,0.1,False,ring-ellipse-polygon-square,112.0,112.0,test
i3olDQ5QTnIsuyoBxygM,0.1,False,rectangle-ellipse-circle-shoe,112.0,112.0,test
SJUSKXy3OnDQWAMkCj37,0.1,False,rectangle-circle-polygon-ellipse,112.0,112.0,test
OijYqvZ1ByvSiakD5eRb,0.1,False,circle,112.0,112.0,test
Km6fkDidWhzNJtNLW7qt,0.1,False,circle-rectangle,112.0,112.0,train
gjqDgqhfzFj4PMOuM5MC,0.1,False,ring,112.0,112.0,train
di2Mhc6Sjn1vK3U7Wwpy,0.1,False,circle-ellipse,112.0,112.0,train
45Mi4L9DNMk187zjuVs4,0.1,False,rectangle,112.0,112.0,train
Szaan5jz6asjHrr3BpM8,0.1,False,ring-shoe,112.0,112.0,train
eVvYuWhixwup69PT25zR,0.1,False,square,112.0,112.0,test
HoRKlLuSK0zMSwe9lyzD,0.1,False,square,112.0,112.0,train
DwujdfUDXYVwtHmTx97S,0.1,False,square-ring-circle,112.0,112.0,val
KT6q9pHUwpYEk7WZvb6q,0.1,False,shoe-polygon-rectangle,112.0,112.0,val
FGCDkVm2XxPiOF8dPL0g,0.1,False,circle,112.0,112.0,test
V0IkfMIUyNzbzmD18JTH,0.1,False,polygon,112.0,112.0,train
vk602pcrdumIOy3aWib4,0.1,False,ellipse-ring-ellipse-shoe,112.0,112.0,train
xTnJbyYnRk3TXofMlZ8t,0.1,False,ring-ring-square-square,112.0,112.0,test
zru6aoZT76ZV64uP8gQf,0.1,False,ellipse-polygon-rectangle,112.0,112.0,train
6RrV2v8YcyZmVTchFOta,0.1,False,square-circle-rectangle,112.0,112.0,train
QbvwROGgL9waVJHirzcg,0.1,False,ring-ellipse-shoe-square,112.0,112.0,test
T34p5Z6ie9w8FEJ7baEA,0.1,False,ring-ellipse-ring-shoe,112.0,112.0,train
Lh1YqpTxMvagtfDRJblm,0.1,False,ring,112.0,112.0,train
XxyOn6UnowMxlQlZ6Msd,0.1,False,ring,112.0,112.0,train
NkxEkBM4miNXm58pkNDx,0.1,False,circle-polygon-rectangle-ellipse,112.0,112.0,train
nJEzRJzGpv45dwI9fiL9,0.1,False,shoe-shoe-rectangle-polygon,112.0,112.0,train
q4VVN6oqFhAkEALGyjBX,0.1,False,polygon-polygon-ellipse-rectangle,112.0,112.0,train
mp6usc81D71swTnxWcqW,0.1,False,ring-ellipse-rectangle-square,112.0,112.0,test
S9NNlH6w5C7RZqhwFDN0,0.1,False,ring-circle-shoe-circle,112.0,112.0,train
4LwqaDxoyQLZPXgmOT6I,0.1,False,square-shoe-ellipse-circle,112.0,112.0,val
YyMMGSClz86xvGFEyPGQ,0.1,False,polygon,112.0,112.0,train
igzTeAITjupBIBPAMMXM,0.1,False,ring,112.0,112.0,val
E54qhcsAvY4ZhKSC2gkn,0.1,False,circle-square,112.0,112.0,train
yeFE7T9ql8opAlDhaDGb,0.1,False,polygon-ellipse-circle-circle,112.0,112.0,train
jobKV5DJmKDTL0F9dB8d,0.1,False,ring,112.0,112.0,val
IMeWB9If7QXPLjllCGaf,0.1,False,polygon,112.0,112.0,train
e7upOle2TT8K7fcxMHlo,0.1,False,shoe-square-shoe,112.0,112.0,test
yytOOSGTdgLcjrLC0pEp,0.1,False,circle-circle-rectangle,112.0,112.0,train
icTVDiGXEMI87aCIEaY3,0.1,False,shoe-ring-rectangle,112.0,112.0,train
L1MIkZCJwPOOiFG4Dj2K,0.1,False,polygon-shoe,112.0,112.0,train
UQD1TYd24wxWksMnwNac,0.1,False,polygon,112.0,112.0,train
ylYLXOaEdpgwh2AG17yh,0.1,False,shoe,112.0,112.0,train
8kmSGpThIyn5AwprPpl3,0.1,False,shoe-circle-square,112.0,112.0,train
BtZBjUtcxMxjlMVlx5lk,0.1,False,ring-square,112.0,112.0,val
lO5QW7t13kbzXNGdxbgw,0.1,False,polygon-rectangle,112.0,112.0,val
fhcVGsagU0gQ5ESDsldp,0.1,False,ellipse-ring-rectangle-polygon,112.0,112.0,train
FvXI8Zpugi4040S0t7JP,0.1,False,polygon,112.0,112.0,test
EZzQnIHeCaKt30583V0S,0.1,False,square,112.0,112.0,train
Zm0w1pqGniV1YK9QkHey,0.1,False,square-square-square,112.0,112.0,train
top8OHKnHiCY0rCM8Now,0.1,False,ellipse-ring-shoe-ellipse,112.0,112.0,test
Mop3PXG3SyXlVqE9YeJi,0.1,False,circle-circle-circle-ring,112.0,112.0,test
MekbiaEyLHo3kYDVoXaS,0.1,False,ellipse-ellipse,112.0,112.0,train
mh34zhlO9ZlJOGfa533m,0.1,False,ellipse-polygon-circle,112.0,112.0,val
1G70MkcgFvbm44rLLdrT,0.1,False,square-polygon-polygon,112.0,112.0,val
hIioRxn83OfuWgvuGcPc,0.1,False,rectangle-circle,112.0,112.0,train
hc1pRdAyfMrDsgZEyQCL,0.1,False,ellipse-ring,112.0,112.0,train
ok2NR6M0w2cg3AThZpn0,0.1,False,square,112.0,112.0,train
ckOB1Biuq04xFVOE1PP3,0.1,False,rectangle,112.0,112.0,train
KvXWBfoEEYrRDK3dQYue,0.1,False,polygon-circle,112.0,112.0,val
DtPPCpNwveWCe7wk5Y4k,0.1,False,ellipse-polygon-square,112.0,112.0,val
7H7yqd1IfPAonRpRQsem,0.1,False,polygon-ellipse,112.0,112.0,val
TBjSPsveW1Pb3m2un2YT,0.1,False,rectangle,112.0,112.0,test
ogFa2qLn5l76fXgqC21L,0.1,False,rectangle-shoe,112.0,112.0,train
s3Bf7QMr0xhZWIMTlU2p,0.1,False,ellipse-square-ring,112.0,112.0,train
