,dz,overlap,types,nx,ny
lrJdnlRnynZGKQB9fiDz,0.1,False,circle-shoe-polygon,112.0,112.0
iLvkat1WwTL32ByctMhv,0.1,False,square-shoe-polygon,112.0,112.0
0wByazkZhuHBJHWOcbLj,0.1,False,circle,112.0,112.0
L9sHEE0jHfW4Y48u4IaK,0.1,False,rectangle-square-circle-ellipse,112.0,112.0
h6TX2ysniS0zvBlTsqFo,0.1,False,rectangle-rectangle,112.0,112.0
Ldj3lJVuUNq2ZZ04eKFr,0.1,False,rectangle-circle,112.0,112.0
g6pWCV9kYDEJbLSZH1Rr,0.1,False,shoe,112.0,112.0
AkxXGA6S2Jp4r2tYCi1B,0.1,False,rectangle-ring-circle,112.0,112.0
L6opIKHM1Xk8sVHuxpGR,0.1,False,shoe-polygon-ring-rectangle,112.0,112.0
YXpyWVO2w1Rn6Jjm5dQ5,0.1,False,rectangle-polygon-shoe,112.0,112.0
To8w8gj7122PlyjQjag5,0.1,False,polygon-shoe-square,112.0,112.0
bxemBt3rFdrhQA5Ad2oC,0.1,False,square-square-rectangle,112.0,112.0
xfvqf6qCj5dpMEsVFD0s,0.1,False,circle-shoe,112.0,112.0
BBmvx2AhG5eUMcwTZrwG,0.1,False,rectangle-ellipse-ring-circle,112.0,112.0
747BgYSMyqRGug4Oq00L,0.1,False,ellipse-circle-shoe-rectangle,112.0,112.0
iHM9itrlqGcqeaa5Ho6a,0.1,False,ring,112.0,112.0
Fref5G0UEz2WMC9EN4so,0.1,False,rectangle-ring-ellipse-circle,112.0,112.0
g7RDrpg3NPJgcnAmAKzN,0.1,False,rectangle-shoe-ellipse,112.0,112.0
Vvoy0CY1DL1JQoxVYK80,0.1,False,ring,112.0,112.0
jvqWhofY05f9IWfkEKsk,0.1,False,square-square,112.0,112.0
uWiNHcjDC9m5ua8coTw5,0.1,False,circle-polygon,112.0,112.0
ciaeA7EhYMuQm0l8tfUZ,0.1,False,ring-circle-shoe-shoe,112.0,112.0
IqLbnnBzBFAMH4F6iejk,0.1,False,ring-shoe-rectangle-rectangle,112.0,112.0
Y4UyL7EC6zTzH5Mhm0cS,0.1,False,square-shoe-square,112.0,112.0
tEuzito9yy13OU4eIotP,0.1,False,ellipse-ring-square-circle,112.0,112.0
yULmxaUXaRMW31F2aWeA,0.1,False,ellipse-polygon-ring,112.0,112.0
amT4FzzEweeTCWBDnPkN,0.1,False,ring,112.0,112.0
2lRlqdhDTFde8vRwXiQG,0.1,False,rectangle-shoe-ellipse-circle,112.0,112.0
cKHjgEXUIlHXKR3ONV3L,0.1,False,square,112.0,112.0
hMRVBefOfA4asSczLxws,0.1,False,rectangle-rectangle-circle-shoe,112.0,112.0
vI4pDt69gWPo0FaJcgkp,0.1,False,rectangle-shoe-circle-ring,112.0,112.0
jxw9IZHN8bjIZVcCSJzX,0.1,False,ring-polygon-ellipse-square,112.0,112.0
073AzYmqH0BV5tW0eFhe,0.1,False,ellipse-shoe-rectangle-ellipse,112.0,112.0
N1RrQhazbNoBryLebWWg,0.1,False,polygon,112.0,112.0
afwwZ9I5BXGzH8bm4uSz,0.1,False,polygon-ellipse,112.0,112.0
ST1p12ypP1SNn9e9yS8d,0.1,False,ring-ring-ellipse-polygon,112.0,112.0
Troh5WJuFfScVk3s366f,0.1,False,ellipse,112.0,112.0
C5YNf3WJyNGcCGPBFm6Q,0.1,False,shoe-ring-circle,112.0,112.0
GJImsxv7TPfKe2gbQEHZ,0.1,False,square,112.0,112.0
4vnf0ZGOstakVXXTMyrl,0.1,False,circle,112.0,112.0
pfYrETG3E5z8qvvYICp7,0.1,False,circle,112.0,112.0
Q5KkEs6o00tWqSC1SCzy,0.1,False,ellipse-circle,112.0,112.0
MewGGyCKdUL8QyUF5ufX,0.1,False,ellipse-circle,112.0,112.0
eNWf5GtWW3oEQn4GzlYI,0.1,False,rectangle,112.0,112.0
6ORLNswhGGy2GolWTFhg,0.1,False,polygon-rectangle-circle-shoe,112.0,112.0
Xgo0gO6giDY3Sm2frS99,0.1,False,polygon-circle-ellipse-shoe,112.0,112.0
buTQGowvgL1Dsl8qUsRI,0.1,False,square-ellipse-circle,112.0,112.0
f8KLRkPn2wj9Fy6M1Bnt,0.1,False,rectangle,112.0,112.0
7f1Zd9VfpHPwDCKuwkoe,0.1,False,polygon-polygon-square,112.0,112.0
MjdTzqnuQiiLNPzMGwd5,0.1,False,rectangle-circle,112.0,112.0
uADyFzErhhE3tQ5tSvEz,0.1,False,rectangle-ellipse,112.0,112.0
zmhYDq64vLYfZB3KnMg5,0.1,False,ring,112.0,112.0
oyQLAlJcDAwOBAS16Ukq,0.1,False,ellipse-circle-rectangle-square,112.0,112.0
0W1OzVORRzj1Vlh3I19f,0.1,False,polygon-rectangle-rectangle,112.0,112.0
Q6dI2Fc68UmrKY4fHUXo,0.1,False,rectangle,112.0,112.0
dmODvVUn10awABY5SHAA,0.1,False,circle-polygon,112.0,112.0
O5klgMzkxtoDeW3JFox9,0.1,False,ring-square-polygon,112.0,112.0
iDvlDndnC32v9R6HLJ4y,0.1,False,circle-square,112.0,112.0
eWnAYzynoDDjlXNENxUT,0.1,False,rectangle,112.0,112.0
zj8WnelEkqPNCB8rGyBT,0.1,False,polygon,112.0,112.0
zLt9DnqzeV7oD2mA7AOs,0.1,False,ring-polygon-shoe-square,112.0,112.0
1XExFnQPiRQmWO2ZnxSu,0.1,False,ring-ellipse-square-square,112.0,112.0
G9xfIUc4CIEARuLEhXAo,0.1,False,ring-square-polygon-circle,112.0,112.0
Xx2FSMtYm0njvZORpMlc,0.1,False,ellipse-rectangle-ellipse,112.0,112.0
ng3D1ppTIDzVEi8m3jd3,0.1,False,shoe-ring,112.0,112.0
aMooLacKeIv95bMFStQQ,0.1,False,ring-ring-ellipse,112.0,112.0
chNDvqZZbIbfaNDQfQWh,0.1,False,ring-ring,112.0,112.0
OVQ08cL71ASXrFH3bG2P,0.1,False,square-polygon,112.0,112.0
ieV3uYUujlSEfkh6U0qm,0.1,False,ellipse,112.0,112.0
ov0iSkIs0EZUAflYOBUr,0.1,False,rectangle-rectangle-square,112.0,112.0
4Uvf1CQz8VaScGWz8IWs,0.1,False,polygon-polygon-polygon,112.0,112.0
jd7NY31cwnv5KAaJKLZD,0.1,False,rectangle-square-ellipse,112.0,112.0
TDRbSUasFXS5PVjIyIXq,0.1,False,square-polygon-polygon,112.0,112.0
oIkV0Xkdoi1EnI5pfHfd,0.1,False,rectangle,112.0,112.0
mnIHPLSK3EXVBccDsjYi,0.1,False,polygon-rectangle-rectangle-ellipse,112.0,112.0
H4ypHjunTvjFF1wr3uxq,0.1,False,polygon-square-shoe,112.0,112.0
OTRsAfB3vTTvrdF704yS,0.1,False,rectangle-ellipse,112.0,112.0
QK3a5cX7gTuXWFfhRWoX,0.1,False,rectangle-circle-polygon-rectangle,112.0,112.0
FBQ3frRWJePnHmt62KAf,0.1,False,circle-rectangle,112.0,112.0
AosnVMODFGwPZHLJLZj6,0.1,False,ring-rectangle-polygon-rectangle,112.0,112.0
DpoFP6GNH6MRSWd8k1uH,0.1,False,rectangle-shoe-shoe-shoe,112.0,112.0
MeC60cT1eZ0ipsQLxP8D,0.1,False,circle-rectangle-rectangle-square,112.0,112.0
eXpguEIw2ANAiKZ8QbvR,0.1,False,ellipse,112.0,112.0
Th45yl6Eai7hs5u6UHhS,0.1,False,polygon-polygon-shoe-ellipse,112.0,112.0
dnxcKRxhyXiJFiVYhehq,0.1,False,ring-ring-shoe-ring,112.0,112.0
dpAu35rjE9J09E8ab7y0,0.1,False,ellipse,112.0,112.0
a5pJuzO0F16uGf766cCI,0.1,False,polygon,112.0,112.0
84fv7EiV9S7cKmvPw76n,0.1,False,shoe-ring,112.0,112.0
aGqP2MYduOQKiI2sDJ2n,0.1,False,shoe-square,112.0,112.0
o9YT3PPTLxf8q4dzJR9j,0.1,False,shoe,112.0,112.0
Mz7AZQEVmgK5NtWadAnP,0.1,False,circle,112.0,112.0
5SPCRHdbckgjvnJpEWXq,0.1,False,ellipse,112.0,112.0
D6jeKHHRjGzFtjNMHmNR,0.1,False,shoe-circle-polygon-ellipse,112.0,112.0
LzmtU6ZoVz7icj1AfbGS,0.1,False,ring-ring,112.0,112.0
5OrLHa3ReUqt45jLRrX1,0.1,False,shoe-shoe,112.0,112.0
xe81EiYMxLXujtTu8dJo,0.1,False,circle-circle,112.0,112.0
EkdC4ULuRSLewzzlaQyo,0.1,False,ellipse,112.0,112.0
9BuYHjNvSQI8T12aqYyp,0.1,False,circle-polygon-shoe-ellipse,112.0,112.0
VJhII2EFj1spMeqa5gcr,0.1,False,rectangle,112.0,112.0
9hKIboCA8pS3Q0zBgKnN,0.1,False,ring,112.0,112.0
lNvW9ngZYV1A6he15f9e,0.1,False,ring-circle-square,112.0,112.0
2p6U48oaLQfYXTgTSRnX,0.1,False,ring-ellipse-ellipse,112.0,112.0
z7Jq6efcSjOGcYTqmo6I,0.1,False,ring-shoe-circle,112.0,112.0
wJWVavnELYH9A2m1mucN,0.1,False,shoe-shoe,112.0,112.0
3sI1hixYjtrUAzuu5rgi,0.1,False,ring-shoe-shoe,112.0,112.0
m7SxIzUchiEklpHzeSMV,0.1,False,circle-ring,112.0,112.0
eAGiZMx4u4K2jksZGW7V,0.1,False,ring-ring-ellipse,112.0,112.0
Lu8BK06wJlBzjOedD8Q6,0.1,False,polygon-ring,112.0,112.0
P9ltj7uyQrwzSA902aUR,0.1,False,square,112.0,112.0
SBcInztfxBrUpAK7Wdnu,0.1,False,square,112.0,112.0
v6tUluySdyBKBaYbTCaA,0.1,False,ellipse-square,112.0,112.0
CWrMJLjaejjXTfwQNeyu,0.1,False,polygon-ring-shoe,112.0,112.0
hKRMzDEZ67jIxzwmxFzl,0.1,False,square-ellipse-circle,112.0,112.0
0MoOWb6UcPpB6gwtO0Ua,0.1,False,polygon-shoe,112.0,112.0
9vxjDe0XqrpibSykTIif,0.1,False,polygon,112.0,112.0
TRqYCVX01a1PtqUCEJaP,0.1,False,rectangle-polygon,112.0,112.0
vONlUkgWuTq6ClJBxhhP,0.1,False,polygon,112.0,112.0
XbL3qujsc7I5xwOcDQ8L,0.1,False,shoe-ring-polygon,112.0,112.0
yM9Sp5vetZI47sNK6enr,0.1,False,square-circle-ellipse,112.0,112.0
EMsgBTGeOcJlDZmGucAp,0.1,False,ellipse-ellipse-ellipse,112.0,112.0
BaDpAWn6yZrPHevLg7Ah,0.1,False,circle,112.0,112.0
GwRio9Z9ecKJLTIhHBVs,0.1,False,shoe-polygon-ellipse,112.0,112.0
3of42K1Ka57zgCYIRcob,0.1,False,shoe-ellipse-polygon-square,112.0,112.0
NbVAFwUz599yy5PoBI6z,0.1,False,shoe,112.0,112.0
pu2I3wDF9Bo39CUpRzkh,0.1,False,rectangle-shoe-square-shoe,112.0,112.0
RpKmm3EImgvL64eNnaw9,0.1,False,polygon,112.0,112.0
cGdP4tQVBVevkofuBHzB,0.1,False,polygon,112.0,112.0
uNU8db8KjOWoXWPQraKA,0.1,False,ellipse-rectangle-ring,112.0,112.0
I7D20mHS1ROteOtPkIxd,0.1,False,shoe-rectangle,112.0,112.0
Oh73Br94r1FDcnET2I44,0.1,False,polygon-circle,112.0,112.0
YxMyA8As5AvcLmT34mMO,0.1,False,circle-polygon,112.0,112.0
c8h9nlZgPg5xDcWvSTDw,0.1,False,shoe-rectangle-shoe,112.0,112.0
PFTvJ7P7ABrGM8Qy8Vn6,0.1,False,circle-square-rectangle-ring,112.0,112.0
oV46BHgeJKYRcHsKSwlq,0.1,False,square-circle,112.0,112.0
zT5MwHnPISDOYhizzkBS,0.1,False,ellipse,112.0,112.0
tBbowczFdqWs7JpszOe6,0.1,False,polygon-circle-circle-ring,112.0,112.0
XmAUwxwmOLoRQmIoeIqc,0.1,False,circle,112.0,112.0
DoYzxClUFkErU5Hq5QdL,0.1,False,ellipse-shoe-square-circle,112.0,112.0
GxzedBGBvJ1wucfs05Ix,0.1,False,ellipse-rectangle-ellipse,112.0,112.0
5j1LtMYXMgmqZNPmbuDA,0.1,False,rectangle,112.0,112.0
BDYLkPu2vxprl7bkcN4H,0.1,False,ellipse-shoe-rectangle-ellipse,112.0,112.0
5YQhDDO6BR57fSQp8j76,0.1,False,square-circle,112.0,112.0
xGeGDfKZt6czeXJtkkHV,0.1,False,shoe,112.0,112.0
f2YJQ6L1pvTl5WtbVw6R,0.1,False,ellipse-shoe,112.0,112.0
r1D6JvtcqGOR1xuc01MW,0.1,False,rectangle,112.0,112.0
TtUHhADqUWNlMiMEVIb3,0.1,False,shoe-ring,112.0,112.0
gjeHKN6uyYG9f5dNUWou,0.1,False,square-rectangle-rectangle,112.0,112.0
PC6UKFxRNV5VhaxGWnUG,0.1,False,ring-circle-square,112.0,112.0
f4KbljiJmJJyqaRGAfli,0.1,False,polygon-rectangle,112.0,112.0
v8Iud4w7CBacn14hdPAl,0.1,False,square-circle-circle,112.0,112.0
xY87iaaZCKYWPIJ2wSPf,0.1,False,polygon,112.0,112.0
2e426ogsNw5LheBSZYwE,0.1,False,polygon-circle,112.0,112.0
nER8BjQ6RyK9zLaAoHfz,0.1,False,shoe-square-circle-shoe,112.0,112.0
bE4Jd8SAHU4l7D5UXG9z,0.1,False,polygon-ellipse-rectangle-rectangle,112.0,112.0
KarobBnQTjL8XFCuwzUz,0.1,False,circle-polygon,112.0,112.0
ctzsbkCZbF7u2JT7gBYF,0.1,False,polygon-shoe-ellipse,112.0,112.0
b5F0O19Ml6hgMKruzAbr,0.1,False,ellipse,112.0,112.0
b6URPXQ07AGoAmk600Do,0.1,False,polygon-rectangle,112.0,112.0
qaapLK3oZxb8TzywXx9f,0.1,False,rectangle-square-shoe-polygon,112.0,112.0
g3mQOFPtKBEyuhYN45yS,0.1,False,circle,112.0,112.0
jlNgvtTlLCCYoH6zJUXk,0.1,False,ring-ring-ellipse-ellipse,112.0,112.0
4UuHVaM4x3PqpXGple1W,0.1,False,ellipse-square-polygon-ring,112.0,112.0
4CcpmSV3U3uz6zWKykDd,0.1,False,ring-square-polygon,112.0,112.0
hujQK6Fw0EhPfjdqmCKl,0.1,False,ring-rectangle-polygon-square,112.0,112.0
lLEEGICUZt7ihYrx7DDb,0.1,False,square-square-ring-rectangle,112.0,112.0
58fbKssxocIbJI5ueCH9,0.1,False,ellipse-ellipse-ring-polygon,112.0,112.0
l5xCvhwFHDoMjB0mSUJF,0.1,False,ellipse-ellipse,112.0,112.0
AHKY7QlhBXXVGPeOhB58,0.1,False,rectangle-ellipse,112.0,112.0
Ylgfij4BKz9zseKi8QKH,0.1,False,ring-shoe,112.0,112.0
05ubgZ2AqHO5QmxHqknV,0.1,False,rectangle-ring-polygon-circle,112.0,112.0
m5xH9zA65D8Kfmr7I7es,0.1,False,ellipse-circle-square,112.0,112.0
4p4NGzYYsLdSS7eVPBNm,0.1,False,ring,112.0,112.0
Nw07vxHnYiHBJzFGFXQd,0.1,False,rectangle-circle-circle-rectangle,112.0,112.0
lHKXU6iZQ7jBXi6fXFGi,0.1,False,ellipse,112.0,112.0
AKfgIgVDSiBajf1CtzGH,0.1,False,polygon,112.0,112.0
wv8uNt2J8fDwlixfQEeO,0.1,False,ellipse-circle-circle,112.0,112.0
C7ZCInMHGP7J3cZTo4OZ,0.1,False,ring-square-shoe-circle,112.0,112.0
NNH1HF28FtFB3YZI8vqR,0.1,False,shoe-shoe-ring,112.0,112.0
7PHFmdFZCxHRhvHXEaiS,0.1,False,ellipse-square-square,112.0,112.0
pBj6yGuUwJ2rxYOIn3jW,0.1,False,rectangle,112.0,112.0
lzt00QfOpkFLmT0u9gN9,0.1,False,square-rectangle,112.0,112.0
Gtp4qL6RFqBQvRqWtW9Q,0.1,False,shoe-ring,112.0,112.0
YRRWnJCdrke1NeRDztrX,0.1,False,circle-circle-ring-polygon,112.0,112.0
D8xXV2ZvQ5C3UoaG5YMm,0.1,False,circle-ellipse,112.0,112.0
aMYE7YkET7Swdk1YP3fB,0.1,False,polygon-ring,112.0,112.0
Q3D2P8O90lwM8tiTf7Hi,0.1,False,circle-ring,112.0,112.0
mGoSTxQMfEI890OaxMCz,0.1,False,square,112.0,112.0
5jsFkqyIgc7aHuFus6Xv,0.1,False,square-ring-shoe,112.0,112.0
2LiFt4YCYYm90YMckt9L,0.1,False,shoe-shoe-ring-polygon,112.0,112.0
H2xtjn2xXyz3pYjZshbP,0.1,False,ring-ellipse-polygon-rectangle,112.0,112.0
rjN3w64pp5qFCB2fCLyg,0.1,False,polygon-circle-shoe,112.0,112.0
h7Hubr4LKNvH8XgXbdjd,0.1,False,shoe-shoe-polygon-square,112.0,112.0
0gZxCcdO3OyfQQuQvQHu,0.1,False,circle-ring-square-ellipse,112.0,112.0
OVgPxV6DSOkTdYQdXolI,0.1,False,polygon-square,112.0,112.0
PgaQ3L61UJ1RnI0DIJyp,0.1,False,circle-ring-shoe-ring,112.0,112.0
pLkqVvnCQ8i0lH4Qqftk,0.1,False,ring-ring-ring,112.0,112.0
pZ9D0i1HJ3lGoGgJtYD1,0.1,False,shoe-ring-polygon,112.0,112.0
465W2ewk7Ic7KNxyA5eO,0.1,False,square-square,112.0,112.0
o6lM7gXrVTvmtWMyhSKm,0.1,False,rectangle-circle-ellipse,112.0,112.0
vePAfCCVe8GsQBqsN5JD,0.1,False,ring,112.0,112.0
dXrKkqLiNriJFqUeLfS9,0.1,False,shoe-shoe-square-polygon,112.0,112.0
1YoO5hvebSAPKrMOCqv2,0.1,False,circle-ring-rectangle-circle,112.0,112.0
ipTp3vpq8ky9LRmkSGuV,0.1,False,polygon-circle,112.0,112.0
UNrTEjRu9uXTlzorm6og,0.1,False,shoe-shoe-square-rectangle,112.0,112.0
ScuDZlxi2YXSlHpDYfzw,0.1,False,rectangle-ring-ellipse,112.0,112.0
evRpWGxRbqslikQ2P6Pg,0.1,False,square-ring,112.0,112.0
0GzlB2qAdprCJrQFiP6c,0.1,False,circle,112.0,112.0
qid4GQprmtzRRcR7rJih,0.1,False,ellipse-circle,112.0,112.0
WvVefCFWqPnTJ9eW1mYX,0.1,False,rectangle,112.0,112.0
teF63F03OUOtVY9Zvt03,0.1,False,circle,112.0,112.0
rOYHJRSQ1kmG6iWlorbT,0.1,False,ring,112.0,112.0
KZMxMZrUauvO3LMXRpYO,0.1,False,ellipse-circle-square-ring,112.0,112.0
m2ibK9y4vAIzTYhTsDkF,0.1,False,ellipse-shoe,112.0,112.0
ZXUXq0LK1xi6dRBG5uBa,0.1,False,shoe-rectangle-ellipse-rectangle,112.0,112.0
hJczGTkPtC7nmOWHRdrS,0.1,False,rectangle-circle,112.0,112.0
hNHT1X3eMBdIEqupUe1i,0.1,False,rectangle-shoe,112.0,112.0
fMHDH74Wl5mcPOkUMCwy,0.1,False,square,112.0,112.0
VRsXJHhNfeS1gcz7axcI,0.1,False,square,112.0,112.0
ITV8LFo7tfreigs8ulqf,0.1,False,ring,112.0,112.0
dnN6axv3n3Uhl61sHENu,0.1,False,ellipse-ring-rectangle-square,112.0,112.0
Izprq0EaQ2FghwZLMVBE,0.1,False,circle-polygon,112.0,112.0
sK8J0JljvMRWteO147WM,0.1,False,rectangle-rectangle-ellipse,112.0,112.0
J3l9RQY2Aq4GP4BQ6W5c,0.1,False,circle-shoe,112.0,112.0
QhNXqUGoOid2RbAtBMOp,0.1,False,ellipse,112.0,112.0
1tt8TgmgTENdLw8obEdd,0.1,False,circle,112.0,112.0
G3L0fVEpkBCAFONNRZaC,0.1,False,rectangle,112.0,112.0
WdyquxEVq7e4YImhU2dA,0.1,False,polygon-polygon,112.0,112.0
zz9WVvcg8iMinQV6g4RY,0.1,False,square-shoe,112.0,112.0
H6k26b3gwD4ogYrMXsTH,0.1,False,shoe-polygon-square-circle,112.0,112.0
LwEwkcG2TPwj56pbtqYP,0.1,False,polygon-shoe,112.0,112.0
Fp1ZvE4pBJSyVo9hGIR9,0.1,False,polygon-shoe,112.0,112.0
mrul1FCltpursoow8CEk,0.1,False,polygon-ring-rectangle,112.0,112.0
rsP6xfJ0E0C6HBLsz3Sm,0.1,False,rectangle-circle-ellipse,112.0,112.0
QAUqAtf0EtQDe4jYtBhh,0.1,False,rectangle-ring-square,112.0,112.0
RebgSB4pNEmwysld3Cng,0.1,False,ellipse,112.0,112.0
JRjxqsuDrhwtHlt6fjRU,0.1,False,square,112.0,112.0
HFzlS6DV6b5iQ2iBLtOv,0.1,False,ring-circle-square,112.0,112.0
iv8EIeHxhEY1g7yn7vdx,0.1,False,polygon-square,112.0,112.0
25ekIutnNYzGsK99ZK2O,0.1,False,circle-rectangle-shoe,112.0,112.0
1jcCtRUoJeT5lrvhux9i,0.1,False,polygon-polygon-ring-polygon,112.0,112.0
81kxmlR154raAD6IoUDc,0.1,False,ring-square-polygon-circle,112.0,112.0
7Pw30QxPrLeceMfr4G7y,0.1,False,rectangle,112.0,112.0
JsxDcXY6cy6tlT5GsF6K,0.1,False,polygon-shoe-shoe,112.0,112.0
hdA4xjr7VXDGfLSE9Exi,0.1,False,polygon-rectangle-shoe-circle,112.0,112.0
8OrNyMBaKvoHZz9ezBkR,0.1,False,square-square-square-ellipse,112.0,112.0
2QOXCqEd1sWDrZE92ToC,0.1,False,rectangle-square-rectangle,112.0,112.0
rlWubPtIRPcPGRuFHizU,0.1,False,square,112.0,112.0
nvdfK6NtcTx3osPeMTwJ,0.1,False,ellipse-ellipse-rectangle-rectangle,112.0,112.0
rEtTgOyAVFJuH6woK4Xn,0.1,False,ellipse,112.0,112.0
dPhJXBGNQwZ0hzaFzTZZ,0.1,False,ring-ring-circle,112.0,112.0
Z8PDrEcwpAyFur1Z1pqx,0.1,False,ring-rectangle-circle,112.0,112.0
btcSLyq21T0NWHz2l5uv,0.1,False,polygon-ring-shoe-square,112.0,112.0
wMSdAF48AIcXGakWzl8O,0.1,False,rectangle,112.0,112.0
naErNvYq2u8YU9WHWlLC,0.1,False,rectangle,112.0,112.0
7qB7ohzDeqrDicJOa1Fb,0.1,False,square-ellipse-rectangle-ellipse,112.0,112.0
EiuAIPOqNTfYLHCWbela,0.1,False,circle,112.0,112.0
V0DbzBiRGeNMf9rD1j7b,0.1,False,ring-square,112.0,112.0
JaVGRyx2dYxw8XP00wR2,0.1,False,rectangle-square-polygon,112.0,112.0
xLiimVZqz2K9EC9CEA96,0.1,False,polygon,112.0,112.0
eBZvDM0wy97obYqKWy5B,0.1,False,ring-circle-square-polygon,112.0,112.0
ACSxFtPW88GbPFAHti47,0.1,False,circle-polygon,112.0,112.0
TfNyDztk0KcVhlGrY78x,0.1,False,ring-square,112.0,112.0
b0AyJlHIp8Z24wXCeyxi,0.1,False,ellipse,112.0,112.0
EYkHxWRXZ05w2Doskc3z,0.1,False,ring-ring-shoe-polygon,112.0,112.0
vVg6ya0e63lGS3V0qTwH,0.1,False,ring-shoe-polygon,112.0,112.0
GLS153BMP95CUs44ylRB,0.1,False,polygon,112.0,112.0
R6PA4EmvgmPpXeJKpiQG,0.1,False,square-polygon,112.0,112.0
2YIsg0Gg9oCYMC6UxCuH,0.1,False,shoe,112.0,112.0
d0cKdvxjqTJjpyzdiYsd,0.1,False,rectangle-ring-rectangle,112.0,112.0
nWz4Z1RLOgGcAhmLqi28,0.1,False,ellipse,112.0,112.0
exnYEvy2rYSG4pyFYYXk,0.1,False,ellipse-square-rectangle,112.0,112.0
KldrUkEY4wPm5Yimip9y,0.1,False,ellipse-square,112.0,112.0
3d9tM6VvKojHR7YpZxZu,0.1,False,ring-polygon,112.0,112.0
TXQ2wy29OcYQ8DSWXoTs,0.1,False,ring-ring-ring,112.0,112.0
wg9NwXLS2b9H8wEk9W21,0.1,False,rectangle-square-ellipse,112.0,112.0
LXa1SxveWmealfcNr4XR,0.1,False,rectangle-polygon,112.0,112.0
cFmYN5cZKAbSm5hlqaS2,0.1,False,ring,112.0,112.0
l6oRfUQ9zZZpPdHXSxmV,0.1,False,polygon-polygon-circle-shoe,112.0,112.0
hALMJy7PYj3BmFMHvkdH,0.1,False,rectangle-square-rectangle,112.0,112.0
GpGaEKaoIB4XE2cQISNL,0.1,False,rectangle-shoe-ring,112.0,112.0
wZSjtHQhgP6OLCZe0ce1,0.1,False,ring-circle,112.0,112.0
LG5U7HH1hbutiGUkhVZw,0.1,False,ellipse-circle-ring-polygon,112.0,112.0
gZQ7ILauEpbBzQeBD4Sm,0.1,False,ellipse-ellipse,112.0,112.0
YV4GTRU2wskQYFvFTPJq,0.1,False,shoe-square,112.0,112.0
kC5tsSYAsH0ML2RM1CJX,0.1,False,ring-ring,112.0,112.0
bVZggXm6bTQf9ZFu0NHE,0.1,False,rectangle-shoe,112.0,112.0
PaskWXHsxlFD1l7ZmQOA,0.1,False,circle,112.0,112.0
l0kvJghsv96yeyiGsky5,0.1,False,circle-ring,112.0,112.0
EhqFggg3KHhjBBeVqTtv,0.1,False,ring,112.0,112.0
d8psgQr6ay4VMbCjz494,0.1,False,ellipse,112.0,112.0
mp6xUE7ydkwfqNOL3lON,0.1,False,ellipse-shoe-ring-ring,112.0,112.0
ytVGmljdzgI6NFS7UkYy,0.1,False,ellipse-square-shoe-ring,112.0,112.0
dnLuNtr149R3DfgKaJjw,0.1,False,polygon-circle-square,112.0,112.0
jJQIRiB6OUy8mPaSVyFo,0.1,False,circle-shoe-polygon,112.0,112.0
5E8tGa1LGXkEz1mjpIpp,0.1,False,rectangle-rectangle-square-circle,112.0,112.0
hFcHgElbyfsOwWI1Gd8W,0.1,False,ellipse-ellipse-rectangle-ring,112.0,112.0
MYGxYuNohQse4Coxhjzd,0.1,False,square,112.0,112.0
QKZnCiquzUFT9zjgNJPS,0.1,False,shoe-rectangle-polygon,112.0,112.0
40n0oF2q6INwVbMQORl9,0.1,False,polygon-shoe,112.0,112.0
25YegJDuvEp81OMyESsc,0.1,False,rectangle-circle-polygon-rectangle,112.0,112.0
ARtjZwp58pEMTbdo8qcs,0.1,False,polygon,112.0,112.0
kgAPIh8Pt57WJSZSclDh,0.1,False,circle-circle,112.0,112.0
xXf4kkR6Cmkr8I4KpQ9E,0.1,False,ellipse-polygon-shoe-ellipse,112.0,112.0
dn49lvN9gRMkPa1TMn5q,0.1,False,ring-ring-ellipse,112.0,112.0
QrxNQ1imcEQzcgZI4llc,0.1,False,circle-ring-rectangle-polygon,112.0,112.0
QmvHipumPC81812fBlaD,0.1,False,square-ellipse,112.0,112.0
q2HzwaeuFgMx9lu3P4vz,0.1,False,rectangle-circle,112.0,112.0
HSM14qQh2oU59yXG9UNG,0.1,False,circle,112.0,112.0
JOZjgHo4G3txIbaEQVzs,0.1,False,circle-circle-rectangle-square,112.0,112.0
YRQRNn5sYRYYR3vKAzsz,0.1,False,ring-circle-ring,112.0,112.0
LUM5XnhrikzTS4LTFHMx,0.1,False,ring-shoe,112.0,112.0
HG0fm5ix8S8uoJUDyio9,0.1,False,rectangle-square-ellipse,112.0,112.0
UZI8GcgljxpLKRsalxcn,0.1,False,square-ellipse,112.0,112.0
LRjnC1zHPj7vEqFuO8Ix,0.1,False,shoe,112.0,112.0
A7014ts0ndKvKtM8jNlx,0.1,False,circle-square,112.0,112.0
l8B3dWA1fs1TRjlSL2j0,0.1,False,shoe,112.0,112.0
mso82s4j2GLaJRXxvCpf,0.1,False,rectangle-ellipse-shoe,112.0,112.0
ANT7w6DqPswzkK51XyFa,0.1,False,ring,112.0,112.0
YsfmY2kvb6CqnithxLv3,0.1,False,circle,112.0,112.0
QOBlBwcDecHHbE4uUnOH,0.1,False,ring,112.0,112.0
zoHhLwIsS6LfPdvpA8tp,0.1,False,polygon,112.0,112.0
7RgxnlswSmUspIsQbV6R,0.1,False,shoe-square-polygon,112.0,112.0
isxpTq07AB7s7DM7URDW,0.1,False,rectangle-shoe-ellipse,112.0,112.0
